filePath|title|words|est_duration
suttas/AN/AN9_42.txt|Pañcāla's Verse Pañcāla Sutta|983|7
suttas/AN/AN9_43.txt|Bodily Witness Kāyasakkhī Sutta|253|2
suttas/AN/AN9_44.txt|Released Through Discernment Paññāvimutti Sutta|231|2
suttas/AN/AN9_45.txt|(Released) Both Ways Ubhatobhāga Sutta|272|2
suttas/AN/AN9_62.txt|Capable Bhabba Sutta|77|1
suttas/AN/AN9_63.txt|Things That Weaken The Training Sikkhā-Dubbalya Sutta|130|1
suttas/AN/AN9_64.txt|Hindrances Nīvaraṇa Sutta|117|1
suttas/AN/AN10_6.txt|Concentration Samādhi Sutta|278|2
suttas/AN/AN10_7.txt|With Sāriputta Sāriputta Sutta|294|2
suttas/AN/AN10_13.txt|Fetters Saṁyojana Sutta|77|1
suttas/AN/AN10_15.txt|Heedfulness Appamāda Sutta|482|3
suttas/AN/AN10_17.txt|Protectors (1) Nātha Sutta|620|4
suttas/AN/AN10_18.txt|Protectors (2) Nātha Sutta|1304|9
suttas/AN/AN10_20.txt|Dwellings Of The Noble Ones Ariyāvāsa Sutta|833|6
suttas/AN/AN10_24.txt|Cunda Cunda Sutta|1014|7
suttas/AN/AN10_29.txt|The Kosalan Kosala Sutta|1788|12
suttas/AN/AN10_46.txt|To The Sakyans (On The Uposatha) Sakka Sutta|591|4
suttas/AN/AN10_48.txt|Ten Things Dasa Dhamma Sutta|212|1
suttas/AN/AN10_51.txt|One's Own Mind Sacitta Sutta|411|3
suttas/AN/AN10_54.txt|Tranquility Samatha Sutta|831|6
suttas/AN/AN10_58.txt|Rooted Mūla Sutta|330|2
suttas/AN/AN10_59.txt|Gone Forth Pabbajita Sutta|339|2
suttas/AN/AN10_60.txt|To Girimānanda Girimānanda Sutta|1369|9
suttas/AN/AN10_61.txt|Ignorance Avijjā Sutta|866|6
suttas/AN/AN10_69.txt|Topics Of Conversation Kathāvatthu Sutta|386|3
suttas/AN/AN10_70.txt|Topics Of Conversation (2) Kathāvatthu Sutta|547|4
suttas/AN/AN10_71.txt|Wishes Ākaṅkha Sutta|777|5
suttas/AN/AN10_72.txt|Thorns Kaṇṭhaka Sutta|460|3
suttas/AN/AN10_73.txt|Wished For Iṭṭhā Sutta|413|3
suttas/AN/AN10_75.txt|About Migāsālā Migāsālāya Sutta|1702|11
suttas/AN/AN10_76.txt|Incapable Abhabba Sutta|1090|7
suttas/AN/AN10_80.txt|Hatred Āghāta Sutta|218|1
suttas/AN/AN10_81.txt|To Vāhuna Vāhuna Sutta|208|1
suttas/AN/AN10_92.txt|Animosity Vera Sutta|1025|7
suttas/AN/AN10_93.txt|Views Diṭṭhi Sutta|1002|7
suttas/AN/AN10_94.txt|About Vajjiya Vajjiya Sutta|927|6
suttas/AN/AN10_95.txt|To Uttiya Uttiya Sutta|847|6
suttas/AN/AN10_96.txt|To Kokanuda (On Viewpoints) Kokanuda Sutta|803|5
suttas/AN/AN10_99.txt|To Upāli Upāli Sutta|2478|17
suttas/AN/AN10_101.txt|Contemplative Perceptions Samaṇasaññā Sutta|115|1
suttas/AN/AN10_103.txt|Wrongness Micchatta Sutta|210|1
suttas/AN/AN10_104.txt|The Seed Bīja Sutta|377|3
suttas/AN/AN10_108.txt|A Purgative Tikicchā Sutta|430|3
suttas/AN/AN10_118.txt|The Near Shore Orima Sutta|281|2
suttas/AN/AN10_165.txt|To Cunda The Silversmith Cunda Kammāraputta Sutta|2094|14
suttas/AN/AN10_166.txt|To Jāṇussoṇin (On Offerings To The Dead) Jāṇussoṇin Sutta|1422|9
suttas/AN/AN10_196.txt|The Sublime Attitudes Brahmavihāra Sutta|635|4
suttas/AN/AN11_1.txt|What Is The Purpose? Kimattha Sutta|491|3
suttas/AN/AN11_2.txt|An Act Of Will Cetanā Sutta|580|4
suttas/AN/AN11_10.txt|To Sandha Sandha Sutta|1069|7
suttas/AN/AN11_12.txt|To Mahānāma (1) Mahānāma Sutta|1620|11
suttas/AN/AN11_13.txt|To Mahānāma (2) Mahānāma Sutta|1603|11
suttas/AN/AN11_16.txt|Goodwill Mettā Sutta|118|1
