filePath|title|words|est_duration
suttas/SN/SN38_16.txt|Hard To Do Dukkara Sutta|153|1
suttas/SN/SN41_3.txt|About Isidatta Isidatta Sutta|966|6
suttas/SN/SN41_4.txt|About Mahaka Mahaka Sutta|595|4
suttas/SN/SN41_6.txt|With Kāmabhū  (On The Cessation Of Perception & Feeling) Kāmabhū Sutta|934|6
suttas/SN/SN41_7.txt|To Godatta (On Awareness-Release) Godatta Sutta|689|5
suttas/SN/SN41_10.txt|Sick  (Citta The Householder's Last Hours) Gilāna Sutta|596|4
suttas/SN/SN42_2.txt|To Tālapuṭa The Actor Tālapuṭa Sutta|802|5
suttas/SN/SN42_3.txt|To Yodhājīva (The Professional Warrior) Yodhājīva Sutta|628|4
suttas/SN/SN42_6.txt|(Brahmans) Of The Western Land Paccha-Bhūmika Sutta|922|6
suttas/SN/SN42_7.txt|Teaching Desanā Sutta|983|7
suttas/SN/SN42_8.txt|The Conch Trumpet Saṅkha Sutta|1465|10
suttas/SN/SN42_9.txt|Families Kula Sutta|795|5
suttas/SN/SN42_10.txt|To Maṇicūḷaka Maṇicūḷaka Sutta|511|3
suttas/SN/SN42_11.txt|To Gandhabhaka Gandhabhaka Sutta|857|6
suttas/SN/SN43.txt|Unfabricated-Connected Asaṅkhata Saṁyutta|2117|14
suttas/SN/SN44_1.txt|With Khemā Khema Sutta|1010|7
suttas/SN/SN44_3.txt|Sāriputta And Koṭṭhita (1) Sāriputta-Koṭṭhita Sutta|423|3
suttas/SN/SN44_4.txt|Sāriputta And Koṭṭhita (2) Sāriputta-Koṭṭhita Sutta|706|5
suttas/SN/SN44_5.txt|Sāriputta And Koṭṭhita (3) Sāriputta-Koṭṭhita Sutta|598|4
suttas/SN/SN44_6.txt|Sāriputta And Koṭṭhita (4) Sāriputta-Koṭṭhita Sutta|1220|8
suttas/SN/SN44_7.txt|With Moggallāna Moggallāna Sutta|673|4
suttas/SN/SN44_8.txt|With Vacchagotta Vacchagotta Sutta|725|5
suttas/SN/SN44_9.txt|The Debating Hall Kutūhalasālā Sutta|605|4
suttas/SN/SN44_10.txt|To Ānanda Ānanda Sutta|279|2
suttas/SN/SN44_11.txt|With Sabhiya Sabhiya Sutta|430|3
